label,path
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_17.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_18.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_19.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_2.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_20.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_21.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_22.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_23.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_24.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_25.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_26.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_27.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_28.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_29.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_3.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_30.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_31.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_32.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_33.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_34.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_35.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_36.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_37.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_38.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_39.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_4.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_40.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_41.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_42.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_43.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_44.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_45.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_46.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_47.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_48.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_49.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_5.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_50.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_51.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_52.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_53.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_54.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_55.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_56.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_57.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_58.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_59.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_6.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_60.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_61.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_62.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_63.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_64.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_65.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_66.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_67.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_68.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_69.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_7.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_70.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_71.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_72.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_73.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_74.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_75.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_76.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_77.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_78.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_79.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_8.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_80.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_81.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_82.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_83.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_84.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_85.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_86.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_87.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_88.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_89.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_9.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_90.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_91.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_92.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_93.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_94.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (89)_chunk_95.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (9)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (90)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (91)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (92)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (93)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (94)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (96)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\3 (97)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-0-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-0-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-0-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-0-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-1-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-1-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-1-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-1-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-1_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-2-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-2-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-2-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-2-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-2_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-3-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-3-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-3-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-3-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-3_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-4-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-4-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-4-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-4-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-4_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-5-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-5-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-5-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-5-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\34708-6-5_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\35799-6-0-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\35799-6-0-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\35799-6-0-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\35799-6-0-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\37236-6-0-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\37236-6-0-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\37236-6-0-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\37236-6-0-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\37236-6-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (1)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (10)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (100)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (11)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (12)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (13)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (14)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (15)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (16)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (17)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (18)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (19)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (2)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (20)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (21)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (22)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (23)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (24)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (25)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (26)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (27)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (28)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (29)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (3)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (30)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (31)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (32)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (33)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (34)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (35)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (36)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (37)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (38)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (39)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (4)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (40)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (41)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (42)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (43)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (44)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (45)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (46)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (47)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (48)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (49)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (5)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (50)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (51)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (52)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (53)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (54)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (55)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (56)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (57)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (58)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (59)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (6)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (60)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (61)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (62)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (63)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (64)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (65)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (66)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (67)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (68)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (7)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (73)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (74)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (75)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (76)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (77)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (78)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (79)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (8)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (80)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (81)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (82)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (83)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (84)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (87)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (88)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (9)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (90)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (91)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (92)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (93)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (94)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (95)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (96)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (97)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\4 (98)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46654-6-0-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46654-6-0-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46654-6-0-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46654-6-0-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46654-6-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46655-6-0-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46655-6-0-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46655-6-0-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46655-6-0-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46655-6-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-0-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-0-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-0-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-0-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-1-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-1-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-1-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-1-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-1_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-2-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-2-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-2-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-2-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-2_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-3-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-3-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-3-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-3-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-3_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-4-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-4-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-4-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-4-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-4_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-5-rain-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-5-road_traffic-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-5-thunderstorm-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-5-wind-0_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\46656-6-5_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (1)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (10)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (100)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (11)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (12)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (13)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (14)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (15)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (16)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (17)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (18)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (19)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (2)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (20)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (21)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (22)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (23)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (24)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (25)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (26)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (27)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (28)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (29)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (3)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (30)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (31)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (32)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (33)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (34)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (35)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (36)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (37)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (38)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (39)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (4)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (40)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (41)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (42)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (43)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (44)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (45)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (46)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (47)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (48)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (49)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (5)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (50)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (51)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (52)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (53)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (54)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (55)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (56)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (57)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (58)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (59)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (6)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (60)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (61)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (62)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (63)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (64)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (65)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (66)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (67)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (68)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (7)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (73)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (74)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (75)_chunk_1.wav
gunshot,../data/proccessed/processed_dataset/gunshot\5 (76)_chunk_1.wav
